price,m2_price,square,rooms,district,micro_district,building_type,condition,floor/floors
132000,1179,112,3,2,2,1,7,0.3
70000,959,73,2,0,2,2,7,0.75
47000,1022,46,2,0,1,1,5,0.2
55000,1279,43,1,1,0,1,7,0.3
67000,838,80,3,0,3,3,7,0.5555555555555556
61000,1052,58,3,1,2,1,7,1.0
31000,646,48,2,2,1,2,3,0.7
112000,1098,102,3,1,0,1,7,0.8
114000,1239,92,3,3,0,2,7,0.5
52000,1238,42,1,1,4,1,7,1.0
75500,733,103,3,1,1,3,7,0.4444444444444444
59999,800,75,2,1,0,2,3,0.8888888888888888
46800,600,78,2,1,0,1,3,0.3
61000,953,64,3,1,2,1,7,0.5
31000,646,48,2,2,1,2,7,0.5
41400,600,69,2,1,0,1,3,0.1
59998,800,75,2,1,0,2,7,0.7777777777777778
57000,877,65,2,2,0,1,5,0.6666666666666666
32500,956,34,1,2,2,2,7,0.6153846153846154
37500,987,38,1,2,1,1,5,0.6666666666666666
155000,1348,115,4,1,0,1,7,0.8333333333333334
108000,1000,108,3,2,1,1,7,0.8333333333333334
98000,891,110,4,3,3,2,7,0.6666666666666666
66000,857,77,3,2,0,1,4,0.6666666666666666
105000,1296,81,3,1,0,1,7,0.6363636363636364
138320,1330,104,3,1,2,2,3,0.8666666666666667
145000,1082,134,4,1,2,2,7,0.6666666666666666
60000,682,88,3,1,0,2,7,0.8125
135000,964,140,4,3,3,1,5,0.8181818181818182
69000,719,96,3,2,1,2,3,0.7777777777777778
285000,1629,175,4,3,2,1,7,0.2
80000,1000,80,2,2,1,2,7,1.0
65000,650,100,3,2,1,1,5,0.75
182000,1058,172,4,3,1,1,7,0.75
79000,1082,73,2,2,3,1,7,0.2
89000,908,98,3,3,1,2,3,0.35714285714285715
76000,950,80,2,1,0,1,3,0.9166666666666666
28000,903,31,1,2,1,1,4,0.5
49500,1076,46,2,1,2,3,4,0.75
96750,750,129,4,1,4,2,3,0.3333333333333333
60500,1100,55,2,1,0,2,7,0.7857142857142857
37500,987,38,2,2,0,1,5,0.25
87000,1192,73,2,1,0,2,7,0.8181818181818182
51500,746,69,2,2,2,1,3,0.9285714285714286
72500,1098,66,3,2,2,1,7,0.5555555555555556
71500,822,87,3,3,1,2,7,0.7333333333333333
39500,1197,33,1,2,2,3,7,0.4444444444444444
69500,979,71,2,2,2,1,7,0.4444444444444444
29000,659,44,1,0,0,2,7,1.0
28500,750,38,1,1,0,2,7,0.7
86500,1138,76,3,0,3,1,7,0.8
85000,867,98,3,3,1,1,3,0.35714285714285715
51000,1186,43,1,1,2,1,7,0.4
73750,1250,59,2,1,0,2,7,0.5
47000,1119,42,1,2,2,1,7,0.25
67000,1047,64,2,2,4,1,5,0.8
92000,1150,80,2,1,0,2,7,0.21428571428571427
43500,967,45,1,0,1,3,7,0.5555555555555556
49500,1053,47,1,1,0,2,7,0.14285714285714285
116000,753,154,4,0,4,1,5,0.16666666666666666
66500,1023,65,3,1,4,3,7,0.2
97500,1250,78,2,1,0,2,7,0.35714285714285715
77000,875,88,2,0,1,1,7,0.14285714285714285
47000,870,54,1,1,0,2,3,0.9285714285714286
78000,848,92,3,1,0,1,3,0.9285714285714286
85000,691,123,4,1,0,1,3,1.0
55500,1156,48,1,1,0,1,7,0.6666666666666666
58500,1245,47,1,1,2,2,7,0.2
63500,977,65,2,1,0,2,7,0.8333333333333334
75200,989,76,2,1,0,2,7,0.4166666666666667
102000,850,120,3,1,2,2,3,0.8571428571428571
44000,571,77,3,2,4,1,7,1.0
80000,851,94,2,1,3,1,7,1.0
28500,792,36,1,3,0,1,7,0.4444444444444444
43000,956,45,1,0,3,3,7,0.5555555555555556
59000,952,62,3,0,3,3,1,1.0
37000,925,40,1,2,2,3,7,0.7777777777777778
82400,1030,80,2,1,0,2,7,0.6428571428571429
165000,1138,145,3,2,4,1,7,0.7
137000,1142,120,3,1,0,1,7,0.5714285714285714
69000,1062,65,3,1,4,3,7,0.1111111111111111
105000,1050,100,3,1,0,2,7,0.7
52500,905,58,2,1,2,1,7,0.8333333333333334
102672,690,149,3,2,2,2,3,0.3
78000,1068,73,2,3,3,1,7,0.2
44000,1100,40,1,0,3,1,7,0.9090909090909091
99000,1320,75,2,3,1,1,7,0.5555555555555556
116000,928,125,3,3,1,1,5,0.4444444444444444
63000,969,65,2,2,1,1,5,0.6666666666666666
61000,1052,58,3,1,2,3,5,0.5
71500,1051,68,2,0,4,3,7,1.0
41500,988,42,1,2,4,1,5,0.6
38800,1176,33,1,1,2,1,5,0.4
88000,1205,73,3,1,0,2,7,1.0
69700,850,82,2,2,0,2,7,0.75
66880,880,76,2,1,0,2,7,0.8333333333333334
56000,875,64,2,1,0,2,7,0.8333333333333334
87200,800,109,4,1,0,2,7,0.2
74500,1021,73,2,1,0,2,7,0.1111111111111111
57500,1085,53,1,1,0,2,7,0.9285714285714286
43000,878,49,1,1,1,2,7,0.4166666666666667
75200,1030,73,2,1,0,2,7,0.1111111111111111
57500,1077,53,1,1,0,3,7,0.9285714285714286
75000,1415,53,2,3,2,2,7,0.16666666666666666
55200,800,69,2,1,0,2,7,0.5833333333333334
66500,1198,56,2,2,1,1,7,0.9
58000,1137,51,2,1,1,1,7,0.8333333333333334
93500,820,114,3,1,2,2,7,1.0
59000,1204,49,1,1,0,1,7,0.7692307692307693
76500,1195,64,2,3,4,1,7,0.6
47000,1013,46,2,0,1,1,5,0.2
112000,1018,110,3,1,0,1,7,0.8333333333333334
42500,867,49,1,1,1,2,1,0.4166666666666667
38000,731,52,1,2,2,1,7,0.5555555555555556
109500,1043,105,3,1,4,1,7,0.2
77000,1055,73,2,0,1,2,7,0.13333333333333333
160000,1455,110,3,1,2,1,7,1.0
85000,1164,73,3,1,0,2,7,0.9090909090909091
77500,738,105,3,1,1,1,7,0.8888888888888888
205000,1340,153,4,2,3,2,3,0.8571428571428571
57900,1034,56,1,1,0,2,3,0.6666666666666666
62160,1110,56,1,1,0,2,3,0.2777777777777778
175000,1509,116,3,3,4,2,7,0.4
34000,756,45,2,2,0,1,7,0.75
44500,967,46,2,0,0,1,5,0.8
103000,691,149,3,2,2,2,7,0.3
100940,980,103,3,1,0,2,7,0.14285714285714285
79800,719,111,3,1,0,1,3,0.5714285714285714
57500,1127,51,2,1,0,2,5,0.9166666666666666
61500,918,67,2,0,2,1,5,0.3
112000,1098,102,3,1,0,2,7,0.8
71500,1021,70,2,0,1,1,7,1.0
67000,1031,65,2,1,1,1,7,0.8888888888888888
52000,912,57,3,2,2,1,7,0.25
64500,1265,51,1,2,2,1,7,0.8
71200,1063,67,2,2,4,2,7,0.4166666666666667
44000,1146,38,2,1,2,1,7,1.0
175000,1549,113,2,3,0,1,7,0.25
53500,1070,50,2,1,4,3,4,1.0
52000,912,57,3,3,1,1,5,0.25
44000,978,45,2,1,3,1,7,0.7777777777777778
40000,1143,35,1,1,2,3,5,0.8888888888888888
66000,1119,59,1,3,0,1,5,0.9
50000,980,51,3,0,0,1,4,1.0
54000,844,64,2,1,0,2,7,0.8333333333333334
40000,1111,36,1,1,2,3,7,0.8888888888888888
52600,923,57,3,1,3,1,5,0.25
34500,1045,33,1,1,1,1,5,0.6666666666666666
56900,1185,48,2,0,3,3,5,0.8
69800,727,96,3,1,4,2,3,0.5
106000,752,141,3,3,2,2,3,0.6666666666666666
119500,1039,115,4,3,4,1,7,0.8181818181818182
42000,933,45,1,1,0,1,7,0.6666666666666666
140000,1045,134,4,3,1,2,5,0.25
61200,1055,58,3,1,2,3,5,1.0
144000,1051,137,4,1,0,1,7,1.0
64500,1173,55,2,2,2,2,7,0.8888888888888888
57500,1045,55,2,1,0,2,5,0.9166666666666666
73500,1007,73,3,2,1,1,7,1.0
53000,768,69,2,2,2,1,7,0.6428571428571429
53500,775,69,2,2,2,2,3,0.6428571428571429
106000,930,114,3,3,2,2,3,0.6666666666666666
55500,1047,53,2,1,2,1,7,0.8333333333333334
77000,802,96,3,3,3,2,3,0.9
64500,741,87,3,2,2,2,3,1.0
56000,1302,43,2,3,0,2,7,0.25
94000,940,100,3,2,2,1,7,0.7
44200,1105,40,1,0,3,1,5,1.0
85500,1006,85,3,1,0,2,7,1.0
51900,1180,44,1,3,3,2,7,0.7
44000,1128,39,1,1,2,1,7,0.3333333333333333
91000,1083,84,3,1,0,1,7,0.8888888888888888
67000,1196,56,2,2,1,1,7,0.9
165000,1793,92,2,3,1,2,7,0.4666666666666667
117000,1000,117,4,3,4,1,7,0.9
58500,1104,53,3,2,2,1,5,0.6428571428571429
32000,889,36,1,2,1,1,5,0.8
83000,1012,82,2,1,3,2,7,1.0
62200,1269,49,1,1,0,2,7,0.8333333333333334
55200,1150,48,1,1,0,2,3,0.07142857142857142
49500,934,53,1,0,2,2,7,0.8571428571428571
45000,1023,44,2,3,2,1,1,1.0
54000,1174,46,1,0,2,1,7,0.46153846153846156
47000,1022,46,1,1,0,2,7,0.8333333333333334
55000,1122,49,1,3,1,2,7,0.7
44000,1158,38,1,1,2,3,7,0.75
147000,1289,114,3,1,4,2,7,0.8
83000,1239,67,3,2,1,2,7,0.35714285714285715
30000,750,40,1,0,4,2,3,1.0
87200,800,109,3,1,0,2,3,0.2
105000,929,113,3,3,2,2,7,0.9090909090909091
71500,1192,60,2,3,4,1,5,0.6666666666666666
48000,980,49,1,0,2,1,7,0.6666666666666666
260000,996,261,4,1,0,1,7,1.0
20500,427,48,1,0,4,1,3,0.6666666666666666
54000,1019,53,2,1,4,3,4,1.0
88500,983,90,4,2,4,2,5,0.2
77500,824,94,3,1,0,2,7,0.875
60500,945,64,3,1,2,3,5,1.0
103000,1030,100,3,1,0,2,7,0.2
182000,1767,103,3,1,0,2,7,0.5
47700,973,49,2,1,2,3,5,1.0
78500,1019,77,2,2,1,2,7,0.8
110000,1375,80,2,1,2,2,7,0.8
64000,1049,61,2,1,2,3,5,0.3333333333333333
88000,880,100,2,1,0,3,3,0.21428571428571427
250000,1984,126,3,1,0,2,7,0.75
94000,1175,80,2,2,3,2,7,0.5833333333333334
265000,2087,127,3,1,0,2,7,0.625
155000,1987,78,2,1,0,2,3,0.2
89000,724,123,3,2,0,2,5,0.9090909090909091
200000,1307,153,4,2,3,2,3,0.9230769230769231
76000,1000,76,3,0,1,2,7,0.6666666666666666
85020,1090,78,2,1,0,2,3,0.5
81000,1012,80,3,0,0,3,7,0.1111111111111111
76500,797,96,4,1,0,2,3,0.9166666666666666
44500,1112,40,2,3,4,1,5,1.0
70000,1045,67,2,1,2,3,7,0.6666666666666666
91000,958,95,2,1,0,2,7,0.16666666666666666
260000,1244,209,4,2,0,1,3,0.5
53000,1019,52,1,2,2,1,7,0.2222222222222222
50000,1042,48,1,1,0,3,7,0.3
66000,733,90,2,3,1,2,3,0.375
39600,720,55,1,1,0,2,3,0.6875
93750,1250,75,2,0,4,2,3,0.7368421052631579
129200,950,136,3,1,0,2,3,0.4166666666666667
59000,1180,50,2,1,0,2,7,0.9166666666666666
78000,1068,73,2,3,3,2,5,0.16666666666666666
42500,1250,34,1,1,2,3,4,0.2
75000,1119,67,2,1,3,2,7,0.9090909090909091
45500,755,60,2,1,0,2,3,1.0
99200,820,121,3,3,4,2,3,0.8125
52000,1300,40,1,2,1,1,7,0.16666666666666666
54000,1000,54,1,1,0,1,3,0.2857142857142857
130000,1130,115,3,2,4,2,7,0.5
140000,1250,112,3,0,4,2,3,0.3684210526315789
62000,1000,62,3,0,1,3,5,1.0
122500,770,159,4,2,3,2,3,0.5555555555555556
17500,427,41,1,0,2,2,3,0.25
114000,1065,107,3,1,2,1,7,0.875
40000,800,50,1,2,2,2,1,0.7777777777777778
68500,1087,63,3,1,2,3,4,1.0
135000,1250,108,3,1,2,2,3,0.5333333333333333
71000,1690,42,1,1,0,2,7,0.3333333333333333
68000,1097,62,3,1,2,3,7,1.0
165000,1422,116,3,0,2,2,7,0.7647058823529411
82000,1390,59,2,3,4,2,7,0.9230769230769231
63000,1050,60,2,0,2,3,4,0.2
66000,1269,52,2,0,3,3,7,0.6666666666666666
76500,1034,74,2,3,3,2,7,0.9
91500,1005,91,3,2,1,2,7,0.75
100000,1075,93,свободная планировка,1,0,2,7,0.1
40000,889,45,1,0,1,3,7,0.1111111111111111
124500,915,136,3,1,4,1,3,0.4166666666666667
43000,956,45,1,1,0,2,7,0.8
42000,977,43,1,0,0,2,7,0.7777777777777778
64000,1103,58,3,2,4,2,7,0.75
67000,985,68,2,0,0,2,7,0.6666666666666666
77500,1062,73,2,3,3,2,7,0.16666666666666666
52000,1020,51,2,1,1,2,7,0.5
102000,836,122,5,1,0,2,3,1.0
203360,820,248,5,1,0,2,3,1.0
20000,556,36,1,0,1,2,3,0.5555555555555556
105000,921,114,3,0,1,2,7,1.0
55000,1146,48,1,1,0,2,7,0.07142857142857142
78000,743,105,3,1,0,2,3,0.8333333333333334
67000,985,68,2,2,1,3,7,1.0
51500,888,58,2,1,4,2,3,0.9
62200,720,86,2,1,0,2,3,0.5
62000,1512,41,1,1,0,2,7,0.25
55000,1375,40,1,1,0,2,5,0.9166666666666666
60200,700,86,2,1,0,2,7,0.5
43500,989,44,1,1,1,3,5,0.1111111111111111
58500,750,78,2,1,0,1,7,0.5
53500,1244,43,2,1,2,3,5,1.0
149000,1242,120,3,1,2,2,7,0.2
104000,1010,103,3,1,0,2,3,0.6875
115000,1386,83,2,1,0,2,7,0.375
84000,785,107,3,1,0,2,3,0.6923076923076923
41000,1051,39,1,1,2,3,5,1.0
64700,1027,63,2,1,3,2,7,0.9166666666666666
62000,785,79,2,1,0,2,3,0.8461538461538461
130000,1461,89,3,2,2,2,7,0.4166666666666667
93000,1292,72,2,2,2,2,7,0.3333333333333333
41000,804,51,1,1,0,2,3,0.4166666666666667
44500,1050,42,2,0,1,1,1,0.6
99500,1199,83,3,1,2,2,3,0.75
84000,785,107,3,1,0,1,3,0.75
67500,888,76,3,0,0,1,5,0.6
44000,1000,44,1,0,1,1,7,0.9090909090909091
41500,922,45,1,0,1,2,5,0.5555555555555556
50800,958,53,2,1,2,3,5,1.0
50800,958,53,2,0,3,3,7,1.0
17000,944,18,1,0,2,1,5,1.0
76000,1027,74,4,0,2,3,7,0.8
46500,1081,43,2,0,2,1,7,0.7
80800,800,101,3,1,0,2,3,0.875
33500,905,37,1,0,0,1,4,0.5
47500,950,50,2,0,2,3,1,0.2
34000,773,44,1,0,0,2,7,0.875
116000,1221,95,2,3,4,2,7,0.75
35500,1076,33,1,0,2,1,1,0.2
80000,1000,80,2,1,2,1,7,0.21428571428571427
41500,798,52,2,1,0,2,3,0.6923076923076923
76000,1246,61,2,3,4,2,3,0.42857142857142855
57600,900,64,2,3,1,2,3,1.0
35000,854,41,1,3,3,2,7,0.875
57000,919,62,3,0,1,1,5,1.0
50770,806,63,1,2,4,2,3,0.5
128000,1133,113,3,2,3,2,7,0.2
39000,907,43,1,1,0,2,7,0.75
60000,1000,60,1,2,2,1,7,0.3
259000,1786,145,4,1,2,2,7,0.9230769230769231
61500,1183,52,2,1,2,3,4,0.4444444444444444
39900,1108,36,1,1,2,3,7,0.8888888888888888
46500,738,63,3,2,1,3,5,1.0
49300,1072,46,1,1,0,2,7,0.5555555555555556
170000,1181,144,3,0,0,1,7,0.7142857142857143
94000,1175,80,2,1,0,2,3,0.7142857142857143
75000,1136,66,2,1,2,3,5,1.0
56500,974,58,3,1,0,3,4,1.0
135000,1250,108,3,1,0,2,7,0.5714285714285714
47500,864,55,1,1,1,1,7,0.5
36500,936,39,1,1,3,3,4,1.0
48500,1102,44,2,3,0,3,7,1.0
127000,1270,100,3,1,0,2,5,0.23076923076923078
80000,1081,74,2,2,0,2,5,0.14285714285714285
139500,1041,134,4,3,1,2,7,0.25
27950,650,43,1,0,0,2,3,0.9375
63500,1024,62,2,2,2,2,7,0.75
107000,1042,103,3,1,0,2,3,0.6875
78310,1025,76,2,1,0,2,3,0.9166666666666666
51500,954,54,3,0,2,2,4,0.75
79120,920,86,2,3,1,2,3,0.8461538461538461
79120,920,86,2,3,1,2,3,1.0
90100,920,98,3,3,4,2,3,0.38461538461538464
90100,920,98,3,3,4,2,3,1.0
106000,1029,103,3,1,2,2,7,1.0
105000,1129,93,3,3,1,2,7,0.16666666666666666
112000,1098,102,3,2,3,2,7,0.16666666666666666
65500,1260,52,2,0,3,2,5,0.6666666666666666
65650,650,101,3,1,0,2,2,0.5833333333333334
54500,1135,48,2,2,2,1,4,0.4
23500,783,30,1,1,1,1,2,0.2
69500,1103,63,3,3,3,3,5,0.1111111111111111
57000,1188,48,2,3,0,3,5,0.2
52000,1163,45,1,1,2,3,7,0.6666666666666666
86400,1080,80,2,1,0,2,3,0.14285714285714285
76500,900,85,2,3,1,2,3,0.8461538461538461
104000,1040,100,3,1,0,2,7,0.6
80000,1270,63,2,2,1,2,7,0.8333333333333334
255000,2277,112,3,1,0,2,7,0.625
167000,1152,145,3,2,4,1,7,0.7
64500,1075,60,2,0,2,3,7,0.2
115000,1353,85,3,1,2,3,7,0.1111111111111111
265000,2137,124,3,1,0,2,7,0.5555555555555556
87000,1642,53,1,1,0,2,7,0.5555555555555556
68000,1360,50,2,1,2,3,5,0.4
70000,1207,58,2,1,2,2,7,0.38461538461538464
260000,1793,145,4,1,2,2,7,1.0
460000,1769,260,6 и более,3,4,1,7,0.14285714285714285
175000,1606,109,2,0,0,2,7,0.5833333333333334
55900,1055,53,1,2,2,1,7,0.8
87500,1094,80,2,1,0,2,3,0.14285714285714285
65000,1066,61,3,0,3,3,5,0.2222222222222222
65500,1129,58,3,1,2,1,5,1.0
235000,1516,155,3,2,1,2,7,0.5
64500,1112,58,3,1,2,3,5,0.5
48500,1128,43,2,1,2,1,4,0.25
59500,1240,48,2,2,3,1,4,0.6
142000,1166,122,4,3,0,1,5,0.8571428571428571
115000,1369,84,3,1,2,2,7,0.7857142857142857
55500,974,57,3,0,1,1,4,0.6
57000,1213,47,1,1,0,2,3,0.14285714285714285
57000,983,58,3,1,3,1,5,0.2
67000,1117,60,2,1,1,2,5,0.1111111111111111
59500,1026,58,3,1,2,1,4,0.5
50000,1111,45,2,1,0,1,4,0.5
56000,1120,50,2,3,0,3,5,0.2
55000,712,77,2,2,2,2,3,1.0
70000,785,89,3,1,0,2,3,0.9166666666666666
67500,1125,60,2,3,0,3,5,0.3333333333333333
76500,1234,62,3,1,2,1,5,0.8333333333333334
56000,1037,54,2,0,3,3,4,0.8
77500,1062,73,2,3,3,2,5,0.16666666666666666
85000,1288,66,3,1,2,3,5,0.6
79500,1147,69,2,2,2,2,7,0.4166666666666667
53000,1233,43,2,1,2,3,5,0.25
165000,1083,152,3,1,3,1,5,0.42857142857142855
126000,1575,80,2,1,0,2,7,0.14285714285714285
44000,1000,44,2,0,1,1,5,0.8
50000,1163,43,1,1,0,1,5,0.4
77000,1100,70,3,2,4,3,4,0.4444444444444444
75000,1000,75,2,2,2,1,7,0.4
68000,1153,59,2,1,2,2,7,0.25
87000,1000,87,3,0,3,3,5,1.0
63000,1050,60,3,1,2,1,4,0.8
60000,1034,58,3,0,2,3,4,1.0
45000,1047,43,2,3,1,1,4,0.5
32000,889,36,1,2,1,1,4,0.2
95000,1056,90,3,2,1,2,7,0.75
180000,1286,140,3,2,4,1,7,0.4
205000,1340,153,4,2,3,2,3,0.9230769230769231
68500,1142,60,3,0,3,3,7,0.2
77000,975,79,2,1,2,1,7,0.23076923076923078
40000,976,41,1,3,3,2,3,0.9375
54000,1125,48,1,2,4,1,7,0.5
72000,1059,68,2,0,4,1,7,1.0
73000,635,115,3,0,3,2,3,0.5555555555555556
79000,1082,73,2,2,0,2,7,0.14285714285714285
63000,955,66,2,1,2,2,7,0.08333333333333333
77000,762,101,3,1,0,2,3,0.75
125000,1250,100,3,2,2,2,7,0.5555555555555556
79000,752,105,3,1,0,1,3,0.5
56400,855,66,2,1,0,2,7,0.8571428571428571
57000,1295,44,1,3,3,2,7,0.5
90000,1154,78,3,3,1,3,5,1.0
107000,1039,103,3,1,0,2,7,0.1
68000,1097,62,3,1,2,1,5,0.6666666666666666
73500,1148,64,2,1,0,2,5,0.9230769230769231
54000,931,58,3,1,2,3,1,1.0
58000,1208,48,2,1,2,3,4,0.6666666666666666
107000,1189,90,3,1,2,1,5,0.4
45120,602,75,3,0,2,1,3,0.3333333333333333
258000,1500,172,5,1,0,2,3,0.875
59290,770,77,2,1,0,2,3,0.4166666666666667
365000,2281,160,4,1,0,2,7,0.25
66000,1138,58,3,1,2,3,5,0.6
51500,1120,46,2,1,2,1,7,1.0
45000,738,61,3,3,0,1,1,0.3333333333333333
210000,1556,135,3,3,1,1,3,0.2
55000,821,67,2,0,0,1,1,0.4444444444444444
39500,1162,34,1,2,2,3,1,0.1111111111111111
108000,1271,85,2,3,1,1,7,0.7
43500,829,52,1,1,0,2,3,0.75
300000,1648,182,свободная планировка,2,3,2,3,0.07692307692307693
86500,1352,64,2,1,2,1,7,0.18181818181818182
58000,1000,58,3,1,3,1,5,0.2
71000,1044,68,2,3,1,1,7,1.0
74000,1121,66,3,1,2,1,7,0.8333333333333334
107000,1103,97,3,2,4,1,7,0.2857142857142857
53500,1274,42,2,1,2,1,5,1.0
82000,1108,74,2,2,4,1,7,0.2857142857142857
45000,1154,39,1,1,2,3,5,0.2
120000,1250,96,3,2,4,2,7,0.8
43500,1145,38,1,2,2,1,7,0.7692307692307693
95000,864,110,3,3,3,2,3,0.5833333333333334
54500,790,69,2,2,2,2,3,0.6428571428571429
53000,1152,46,2,2,1,1,7,0.25
148000,1050,141,3,3,1,2,7,0.8125
115000,1150,100,3,3,3,2,7,0.9166666666666666
119000,1919,62,2,1,0,1,7,0.6666666666666666
85000,773,110,3,1,0,2,3,0.5714285714285714
82500,842,98,3,3,1,2,7,0.8666666666666667
85000,1417,60,2,1,0,2,7,0.15384615384615385
285000,1096,260,4,1,0,1,7,1.0
283000,1617,175,4,2,3,1,7,0.2
42000,933,45,1,1,0,3,7,0.6666666666666666
65000,890,73,2,1,0,1,7,0.7
46000,1045,44,2,1,3,1,7,0.75
58000,1137,51,2,1,3,1,7,0.4
76500,956,80,4,3,0,1,7,0.3333333333333333
75600,840,90,3,3,3,2,7,0.9
123000,1025,120,4,0,4,1,7,0.16666666666666666
112000,1057,106,4,1,2,1,7,0.9
150000,1056,142,3,1,2,2,7,0.4
54799,1166,47,1,0,2,2,7,0.46153846153846156
98000,1043,94,3,2,2,2,7,0.46153846153846156
58000,1094,53,3,2,2,2,7,0.6428571428571429
58520,770,76,2,1,0,1,7,0.5833333333333334
65500,1092,60,3,1,2,3,7,0.75
56000,1302,43,1,1,0,1,7,0.3
58864,650,91,3,2,0,2,3,0.6666666666666666
130000,909,143,4,3,1,2,5,1.0
40700,925,44,1,1,2,2,7,0.4444444444444444
57400,1125,51,1,2,2,2,5,0.36363636363636365
204000,1500,136,3,3,1,2,7,0.21428571428571427
53100,781,68,2,1,2,2,3,0.5833333333333334
63500,834,76,2,1,0,2,5,0.1111111111111111
71500,723,99,3,2,2,2,3,1.0
68000,1172,58,1,3,3,2,7,0.8333333333333334
66000,1100,60,2,3,0,1,5,0.8888888888888888
36500,864,42,1,1,0,2,3,0.8571428571428571
112000,727,154,4,1,0,2,3,0.8571428571428571
140000,1163,120,3,1,0,3,3,0.5714285714285714
115920,920,126,4,1,0,2,3,0.8571428571428571
62000,805,77,2,1,0,2,3,0.4166666666666667
79000,712,111,3,1,0,1,3,0.5714285714285714
67000,1000,67,2,1,0,3,7,0.2857142857142857
53000,1152,46,2,2,2,3,7,0.5
78000,1444,54,2,3,3,2,7,0.16666666666666666
62000,1000,62,2,2,4,1,7,1.0
68000,1133,60,2,1,2,3,7,1.0
145000,1422,102,4,1,2,2,7,1.0
45100,820,55,2,2,2,2,7,0.16666666666666666
21420,510,42,1,2,0,1,7,1.0
60500,1100,55,2,0,3,3,7,0.7777777777777778
53000,828,64,2,1,0,2,7,0.125
77000,1100,70,3,1,2,1,7,0.8333333333333334
39000,1300,30,1,1,2,1,7,0.4
55000,1146,48,2,2,2,3,7,0.8
33440,760,44,1,2,0,3,7,1.0
55000,1058,52,2,3,1,1,7,0.6666666666666666
57000,1140,50,2,1,0,2,7,0.9166666666666666
61500,1025,60,3,2,2,2,7,0.2222222222222222
181000,1775,102,3,1,0,2,7,0.5
49000,925,53,2,1,0,2,3,0.75
49000,1122,44,1,1,0,2,3,1.0
71500,1100,65,3,1,0,2,7,0.3333333333333333
63000,1125,56,3,2,4,3,7,0.75
72500,954,76,3,3,3,1,4,0.1111111111111111
107000,877,122,5,1,0,1,1,0.9
47000,1068,44,2,1,1,2,4,0.6
90000,1286,70,2,1,0,2,7,0.6
133732,1090,123,3,1,0,2,3,0.3333333333333333
86938,1090,80,2,1,0,2,3,0.4444444444444444
106240,830,128,4,1,0,2,3,0.5
89336,1090,82,2,1,0,2,3,0.5555555555555556
190118,1090,174,4,1,0,2,3,0.4444444444444444
51500,1096,47,2,2,3,1,5,1.0
82328,1090,76,2,1,0,2,3,0.2777777777777778
52700,1146,46,2,2,1,1,7,0.2
93000,1162,80,3,2,3,2,7,0.5833333333333334
52000,912,57,3,1,3,1,5,0.25
55000,1122,49,1,1,0,2,7,0.6666666666666666
41000,1171,35,1,2,2,2,5,1.0
41500,1482,28,1,0,1,1,4,0.2
54000,1286,42,2,1,2,3,7,1.0
60000,1154,52,1,1,2,2,7,0.6666666666666666
80000,1143,70,2,3,0,2,7,0.7
76000,864,88,3,2,2,2,3,0.14285714285714285
118000,1026,115,4,2,4,1,7,0.9
85500,1069,80,2,2,2,2,5,0.3
240000,1714,140,3,1,0,2,7,1.0
44500,1060,42,1,0,1,2,7,0.9166666666666666
69500,1363,51,1,1,0,2,7,0.3
230075,1250,184,4,1,2,2,3,0.7333333333333333
49500,1151,43,2,1,0,2,7,0.9
45000,1000,45,1,1,1,3,5,0.6666666666666666
73000,820,89,3,1,0,2,3,0.9166666666666666
259000,1786,145,4,1,2,2,5,0.9230769230769231
150000,1250,120,3,0,2,2,7,0.7692307692307693
57000,1239,46,1,2,1,2,5,0.75
63000,1260,50,2,3,4,3,7,0.4
58000,967,60,2,2,2,3,4,0.7777777777777778
44000,846,52,2,2,3,2,7,0.7777777777777778
44500,1035,43,2,1,2,3,4,0.25
65000,1204,54,3,3,4,1,7,0.6
77000,962,80,4,0,3,3,5,0.6666666666666666
114000,1018,112,3,0,0,1,7,0.6666666666666666
99500,1327,75,2,3,4,2,7,0.45454545454545453
45000,577,78,2,0,1,1,7,0.625
42500,966,44,1,1,2,3,4,0.7777777777777778
75000,1154,65,3,3,4,1,7,0.6666666666666666
47000,1006,47,1,1,0,2,3,0.7142857142857143
76000,884,86,3,2,4,1,7,0.1111111111111111
80000,988,81,4,2,2,3,7,0.3333333333333333
64000,908,70,2,3,3,2,3,0.5
69500,1187,59,1,1,0,2,3,0.7857142857142857
62000,1240,50,1,3,1,2,7,0.6
77000,906,85,2,3,1,2,3,0.8461538461538461
39500,898,44,1,1,2,3,5,0.7777777777777778
84000,840,100,3,1,0,2,7,0.6666666666666666
118000,1017,116,4,3,0,2,5,0.9
73500,1205,61,2,1,2,2,7,0.8
83000,1482,56,2,3,0,2,7,0.5833333333333334
135000,888,152,4,2,4,1,7,0.8333333333333334
61000,953,64,3,1,2,3,4,0.5
84000,977,86,3,2,4,1,7,0.8333333333333334
63000,1432,44,1,2,3,2,7,0.8333333333333334
91000,1000,91,3,2,3,1,3,1.0
59000,1017,58,3,1,2,3,7,1.0
66000,1031,64,2,2,2,1,7,0.2857142857142857
155000,1987,78,2,1,0,2,7,0.7142857142857143
75500,830,91,3,1,2,3,7,0.2222222222222222
55000,948,58,3,3,0,3,7,1.0
41900,1197,35,1,0,3,3,4,0.4444444444444444
52000,1182,44,2,3,1,1,7,1.0
